"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"6628509","Sleeps 6! 2 Bedrooms and a loft!","27950887","Jonn",,"78747","30.1508479885198","-97.7401356472619","Private room","80","1","1","2015-07-05","0.24","1","49"
"5525252","2 Guest Bedrooms, 9 miles from dt","28654087","Meagan",,"78747","30.1406878366631","-97.7935892360238","Private room","450","1","0",,,"1","223"
"5526151","Spacious New Home, Queen Bed  and  Bath","28660079","Enrique KiKo",,"78747","30.1553645780674","-97.7435561255709","Private room","40","1","10","2015-10-27","1.26","1","154"
"5031020","Home away from home","18890567","Stephanie",,"78747","30.1462023690883","-97.7400365285458","Private room","40","1","26","2015-09-26","3.31","2","364"
"320161","South Austin / Home sweet Home","1427814","Andrea",,"78747","30.1620399600328","-97.7374448501221","Private room","55","1","5","2015-06-30","0.11","10","365"
"8935521","Spacious, Sunny Home","8121594","Patricia",,"78747","30.1423321194423","-97.7790295785466","Private room","50","1","0",,,"1","28"
"8213678","Upscale Texas-Sized Master Bedroom!","13516248","Adan",,"78747","30.1576808608695","-97.7424658547262","Private room","41","2","4","2015-10-25","1.94","1","38"
"5917038","Private room for rent (Queen bed)","27656963","Emily",,"78747","30.1563599988961","-97.7361655712333","Private room","100","1","0",,,"1","365"
"6336913","1100 sq ft 2 bed/ 2 bath","32994047","Jessica",,"78747","30.151188644891","-97.7908983370077","Entire home/apt","75","1","3","2015-06-07","0.54","1","155"
"8630542","Sun Drenched Room in South Austin","8121594",,,"78747","30.1424347881363","-97.7782467644521","Private room","70","1","3","2015-10-24","2.65","1","179"
"74880","Comfy in Central Austin, Free Bikes","395036","Nicholas",,"78751","30.3077923177567","-97.717892129701","Private room","65","3","10","2015-10-05","0.23","2","351"
"74946","Hyde Park Bungalow - Bikes  and  Piano!","395036","Nicholas",,"78751","30.3091277168894","-97.7179876237613","Private room","55","3","12","2015-10-24","0.21","2","350"
"5571370","Giant room in awesome 70s splendor","5259888","Jeff",,"78751","30.2986110881327","-97.7210895150463","Private room","130","1","24","2015-08-23","2.94","1","308"
"7176906","Room in a hyde park house","15483565","Joe",,"78751","30.3010914758061","-97.7175183348521","Private room","40","1","0",,,"1","99"
"966447","Unique Single Bedroom - N. Central","5271824","Sarah",,"78751","30.3093346307257","-97.7140104766217","Private room","150","1","0",,,"1","365"
"5213588","Beautiful room in Austin for SXSW!","4878829","Lucy",,"78751","30.3073044632499","-97.7196651262049","Private room","95","1","0",,,"1","254"
"4855796","Cozy Musician/ GlobalCitizens Home","15610136","Michael",,"78751","30.3207650927662","-97.7269313015343","Private room","65","1","5","2015-11-02","3.13","1","364"
"8061794","North Loop Getaway in the City","42317242","Julia",,"78751","30.3187177012337","-97.7162012751902","Private room","40","1","2","2015-10-12","1.46","2","89"
"2520888","Sunny North Loop Guest Room","807188","Alexandra",,"78751","30.3183338269219","-97.7193601589766","Private room","40","1","0",,,"2","40"
"8497940","Newly furnished Hyde Park studio","27795608","Sara",,"78751","30.3006386967585","-97.727654098588","Entire home/apt","65","2","4","2015-11-04","4","1","274"
"4816948","Room in Spacious Vegan House","18172422","Brendan",,"78751","30.3199887706752","-97.7164747562422","Private room","100","1","0",,,"1","302"
"347802","Hyde Park Bungalow close to UT  and  DT","1594787","Ananda  and  Dunstan",,"78751","30.3022949884493","-97.7281497793535","Entire home/apt","99","1","119","2015-10-18","2.67","1","331"
"5523426","Large apartment close to DT  and  UT","14480932","Payal",,"78751","30.3152977141674","-97.7340303313813","Private room","185","1","0",,,"1","224"
"6807754","Charming house in North Central","35637084","Kara",,"78751","30.3223367352236","-97.7241974175664","Private room","45","1","3","2015-07-16","0.64","1","91"
"2304959","The True Texas Rockhouse on 43rd","11772564","Sally",,"78751","30.3012390924212","-97.7185416842572","Entire home/apt","135","2","42","2015-10-26","2.08","1","333"
"5477056","COZY little place ;)","3262633","Lola",,"78751","30.2975237002031","-97.7197059782333","Entire home/apt","35","1","4","2015-05-12","0.63","1","205"
"967091","Central Austin Bungalow !!!","1384553","Joanie",,"78751","30.3185596885229","-97.719612432271","Private room","400","3","0",,,"1","365"
"1928538","Charming 2/2  or Master only","9988390","G Scott",,"78751","30.3213091935318","-97.7205088050745","Private room","60","7","1","2015-03-23","0.13","1","365"
"6287793","Secluded Hancock Hideaway","21282774","Regina",,"78751","30.3015413602642","-97.7261323695579","Entire home/apt","95","2","6","2015-11-01","1.45","1","71"
"6586651","Home avail. Oct 17-21st!","26317388","Bree",,"78751","30.3070047021847","-97.7142101652039","Entire home/apt","60","2","2","2015-10-20","1.76","1","140"
"3308591","3BR/1.75BA Stylish Hyde Park House","4641823","Erica",,"78751","30.3007058114662","-97.7261095780753","Entire home/apt","350","2","3","2015-10-06","0.54","7","312"
"8826503","Tech Professionals in North Loop","8167447","Martin",,"78751","30.3222490941407","-97.7260558907705","Private room","50","14","0",,,"1","342"
"2532718","Cheery room in a cute 50s house","12971760","Syed",,"78751","30.3161276068422","-97.709052825056","Private room","110","1","0",,,"1","365"
"6404563","Room available in Hyde Park home","28721404","Inez",,"78751","30.3205428500899","-97.7185777167753","Private room","80","1","0",,,"1","365"
"7843621","west campus apartment all september","41330048","Alejandra",,"78751","30.3149414413778","-97.7331197238316","Private room","60","1","1","2015-08-31","0.43","1","364"
"5473833","5 miles to downtown, 2 blks to bus","28389268","Chereen",,"78751","30.3225716305442","-97.7264095480945","Private room","59","4","1","2015-05-12","0.17","1","365"
"981623","2 Bedrooms - Hip North Loop Strip","5375812","Nick",,"78751","30.3192178267246","-97.7259206532803","Private room","200","1","0",,,"1","365"
"4271028","Cozy room in a charming house","22174679","Marie",,"78751","30.3108283720649","-97.7119939660828","Private room","100","1","0",,,"1","365"
"8567050","Country Cottage in Hyde Park","18008021","Nick",,"78751","30.3022056257075","-97.720264510127","Entire home/apt","175","1","0",,,"3","315"
"945676","Cute, Artsy 1BR Apt - Heart of ATX","780047","Josh",,"78751","30.3067966549377","-97.7149979421019","Entire home/apt","71","2","13","2015-11-02","0.4","1","126"
"1721437","Artistic Modern 2/2 Flat in Austin","1583284","Michelle",,"78751","30.3039243326519","-97.7212906722512","Entire home/apt","125","2","18","2015-10-06","0.82","1","0"
"5386336","Cozy Studio in the Heart of Austin","9929000","Nate",,"78751","30.3083631494317","-97.7184288001162","Entire home/apt","90","1","15","2015-10-28","1.74","1","324"
"7440637","Austin Tech and Young Professionals","8167447","Martin",,"78751","30.3233932319211","-97.7261423068381","Private room","100","27","0",,,"1","319"
"8151698","Amazing Hyde Park  Apartment","37828989","Luis",,"78751","30.3058097270162","-97.717918339434","Entire home/apt","109","1","6","2015-10-24","3.67","1","353"
"1709120","Cozy 1950s 2BD N. Central Austin","9017657","Chris",,"78751","30.3225335328184","-97.7211238379826","Entire home/apt","90","1","43","2015-10-26","1.71","1","195"
"3130995","Charming, Modern Studio - Hyde Park","1488733","Brooke",,"78751","30.3072559556578","-97.7173742451444","Entire home/apt","85","3","28","2015-10-26","1.71","17","337"
"8549235","Darling Bungalow in Austin, TX","32928493","Kalen",,"78751","30.3075860265144","-97.7216047263375","Entire home/apt","200","2","0",,,"1","51"
"5590653","3/2 SXSW Hyde Park Family Home","28985665","Simon",,"78751","30.3030941891752","-97.7216972391588","Entire home/apt","800","1","0",,,"1","218"
"4270825","Comfy room near UT and downtown","22173222","Houston",,"78751","30.3058604183548","-97.7273544854277","Private room","64","1","49","2015-10-29","3.77","1","329"
"5396207","Cozy home office/bedroom","4803781","Jodie",,"78751","30.3046997753119","-97.7299128464498","Private room","199","3","1","2015-03-17","0.13","1","90"
"8291582","The Bubble Bungalow","406787","Lauren",,"78751","30.3048669873444","-97.7194012936221","Entire home/apt","100","2","1","2015-10-06","0.91","1","49"
"8016745","North Loop Getaway in the City","42317242","Julia",,"78751","30.3190707972749","-97.7172458225256","Entire home/apt","90","1","1","2015-09-22","0.63","2","90"
"8577980","3BR/2.5BA - Modern House","23953415","Petra",,"78751","30.3191832908881","-97.7275778274338","Entire home/apt","495","2","2","2015-10-09","1.67","2","157"
"8221372","Peaceful sunlit room in Hyde Park","43352073","Michael",,"78751","30.3136889286577","-97.7225010227337","Private room","94","1","3","2015-10-26","1.84","1","361"
"4435703","Comfortable 1BR Convenient to All","3363595","Willie",,"78751","30.3078189545075","-97.7338462426337","Private room","160","1","0",,,"1","350"
"4376231","Beautiful house in Hyde park.","1770266","Dewey",,"78751","30.3141233654931","-97.7200691701997","Private room","79","1","29","2015-10-24","2.38","1","361"
"5265366","Hyde Park Retreat","27255716","Elizabeth",,"78751","30.3149624883887","-97.7190715205157","Entire home/apt","156","1","10","2015-10-26","1.64","1","244"
"5074095","North Loop house for SXSW!","19109773","Melissa",,"78751","30.3181867721334","-97.7176313984219","Entire home/apt","600","3","0",,,"1","269"
"8390149","1 bedroom apt minutes from downtown","44208891","Erin",,"78751","30.3137505297136","-97.733690014252","Entire home/apt","180","2","0",,,"1","28"
"3905528","One Bedroom/Central Austin (ACL!)","20226672","Katelyn",,"78751","30.3063051296019","-97.7152456323398","Entire home/apt","300","1","0",,,"1","365"
"9025225","4BR North Loop Charmer in Austin","31148752","Bo",,"78751","30.3197070820018","-97.7268712942917","Entire home/apt","300","2","0",,,"2","0"
"2227127","Private Hyde Park house/yard for 4","11365421","Jayne",,"78751","30.3079877033561","-97.7184895910811","Entire home/apt","230","4","2","2015-03-18","0.1","1","364"
"367356","Gorgeous Historic Hyde Park Cottage","1488733","Brooke",,"78751","30.3063212245438","-97.7219970809201","Entire home/apt","185","2","24","2015-10-05","0.55","17","314"
"1329922","Tasteful Studio in Central Austin","6392463","Debra",,"78751","30.3087857178062","-97.7177738709017","Entire home/apt","115","3","12","2015-05-12","0.44","1","252"
"2419588","Charming Hyde Park Cottage, Near DT","930976","Rebecca",,"78751","30.3091000322612","-97.7243488790694","Entire home/apt","150","2","3","2014-10-20","0.21","1","315"
"5355271","Lovely Bungalow in Hyde Park!","724799","Giang",,"78751","30.3094088193692","-97.7166670348936","Entire home/apt","125","2","0",,,"1","239"
"4066631","Vintage Bungalow in Central Austin","3113937","Caroline",,"78751","30.3109244812983","-97.7160676834505","Entire home/apt","217","1","3","2015-03-20","0.36","1","365"
"5251173","Historic House in Hyde Park","1658182","Cory",,"78751","30.3047613145711","-97.7254701431683","Entire home/apt","200","2","0",,,"1","251"
"4044213","Spacious  and  Private Austin Apartment","2850871","Leigh",,"78751","30.3028806626723","-97.7335809885621","Entire home/apt","95","1","38","2015-11-02","2.71","1","163"
"224603","Modern Studio Loft","1169129","David And Kristy",,"78751","30.3078778930366","-97.7267935952442","Entire home/apt","89","3","57","2015-10-27","1.13","1","158"
"6025598","Beautiful Austin Craftsman Rental","1523587","Dallas",,"78751","30.3032802778679","-97.7324265583335","Entire home/apt","295","2","17","2015-10-19","2.52","9","341"
"934074","Chic Hyde Park Casita","5037631","Mark  and  Monica",,"78751","30.3029487662996","-97.7293223871739","Entire home/apt","175","2","61","2015-10-26","1.89","1","314"
"367445","Charming Hyde Park Casita","1855238","Caroline",,"78751","30.3067646316558","-97.7263540833197","Entire home/apt","101","3","76","2015-10-24","1.71","1","338"
"8722354","ACL Weekend 2 Apartment!","45779427","Scott",,"78751","30.3139042187857","-97.7314815123254","Entire home/apt","300","1","0",,,"1","7"
"3231698","Comfy 3BD North Loop Home","1578334","Tasmin",,"78751","30.3159049879111","-97.7163804097026","Entire home/apt","165","2","3","2015-07-05","0.44","1","308"
"920034","The Cottage at Duval Garden","4943630","Paul",,"78751","30.2992793594443","-97.7302546623331","Entire home/apt","130","3","16","2015-10-26","2.06","2","262"
"5499771","Hyde Park Bungalow","9110900","Michael",,"78751","30.3148588671008","-97.7207118475672","Entire home/apt","125","2","0",,,"1","275"
"2519952","Townhome in Hyde Park","7025084","Trevor",,"78751","30.3071445938387","-97.7242966234707","Entire home/apt","200","1","1","2015-03-15","0.13","1","365"
"5873238","Hyde Park Casita","6513345","Chris",,"78751","30.3115050135035","-97.7227976856307","Entire home/apt","83","1","61","2015-11-01","8.67","1","328"
"6896727","Charming getaway in Hyde Park!","16934112","Omar",,"78751","30.3101459504308","-97.7315727013823","Entire home/apt","65","1","6","2015-08-14","1.82","1","116"
"8549096","Hyde Park guest cottages","18008021","Nick",,"78751","30.3011003079635","-97.7184373445682","Entire home/apt","109","1","8","2015-11-02","5.71","3","364"
"78831","Cool Hyde Park efficiency apartment","423840","Marcus",,"78751","30.3126155066958","-97.7254319447491","Entire home/apt","119","2","181","2015-11-03","3.19","1","349"
"8293868","Cozy and centrally located","155227","Tiffany",,"78751","30.3127837920098","-97.7088268542561","Entire home/apt","300","2","0",,,"1","362"
"5669646","The Martin House - New Home","29393666","Beverly",,"78751","30.3160885026653","-97.7182312319369","Entire home/apt","280","2","2","2015-10-12","0.27","1","361"
"4256978","SXSW North Central 2BD with Parking","22091235","Nigel  and  Kayla",,"78751","30.3205451792581","-97.7257232564501","Entire home/apt","250","4","0",,,"1","282"
"2269629","Great size house, parking included","11590621","Jacob",,"78751","30.3170321950527","-97.7279309469164","Entire home/apt","800","1","0",,,"1","365"
"6870646","The Studio at Avenue B","35915651","Bobbi",,"78751","30.3102811261655","-97.7306638746432","Entire home/apt","125","2","6","2015-10-31","2.86","2","241"
"5131687","Hyde Park Bombshell","10788806","Zak",,"78751","30.3026354477766","-97.7355931919317","Entire home/apt","29","20","3","2015-04-20","0.39","1","216"
"8112770","Hyde Park Pool House","16867631","Roberto",,"78751","30.3118084840947","-97.7214193447277","Entire home/apt","161","2","2","2015-10-18","1.43","1","337"
"5579507","Great little studio in Hyde Park!","28927595","Devin",,"78751","30.3054527981927","-97.7361215221587","Entire home/apt","175","1","2","2015-03-22","0.26","2","218"
"1896500","Unique Condo in the Heart of Austin","2915260","Emily",,"78751","30.3071528324862","-97.7294814507033","Entire home/apt","85","4","18","2015-07-25","0.74","1","219"
"7112420","1/1 House in Historic Hyde Park!!!","33681683","Rhianon",,"78751","30.3100240339324","-97.7231658304771","Entire home/apt","150","3","0",,,"1","93"
"5284307","SXSW 3br/2ba Hyde Park Bungalow","14759079","Angeline",,"78751","30.3008215287081","-97.7316296892413","Entire home/apt","599","3","1","2015-03-17","0.13","1","324"
"2558549","SXSW-Posh Modern Home in Hyde Park","13098390","Ross",,"78751","30.3069705042075","-97.7196063726624","Entire home/apt","1500","1","0",,,"1","365"
